Search_method Problem Max_evals Run Score
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 2 -134857
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 3 -133411
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 4 -127891
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 5 -130374
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 6 -121347
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 7 -141073
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 8 -127422
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 9 -137106
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 10 -129014
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 11 -129981
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 12 -144501
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 13 -132131
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 14 -120176
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 15 -132328
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 16 -126402
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 17 -127938
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 18 -134133
2pt_xo_pop_100 knapPI_16_1000_1000_3 1000 19 -137346
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 0 1360
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 1 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 2 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 3 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 4 1360
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 5 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 6 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 7 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 8 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 9 1440
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 10 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 11 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 12 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 13 1440
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 14 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 15 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 16 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 17 1360
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 18 1400
3pt_xo_pop_100 knapPI_11_20_1000_4 1000 19 1400
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 0 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 1 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 2 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 3 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 4 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 5 889
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 6 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 7 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 8 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 9 890
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 10 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 11 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 12 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 13 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 14 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 15 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 16 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 17 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 18 907
3pt_xo_pop_100 knapPI_13_20_1000_4 1000 19 907
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 0 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 1 2886
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 2 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 3 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 4 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 5 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 6 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 7 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 8 2593
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 9 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 10 2864
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 11 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 12 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 13 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 14 2893
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 15 2593
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 16 2886
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 17 2886
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 18 2886
3pt_xo_pop_100 knapPI_16_20_1000_4 1000 19 2893
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 0 -8301
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 1 -5749
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 2 -5812
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 3 -6645
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 4 -5605
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 5 4240
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 6 -5184
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 7 -6219
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 8 -6086
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 9 4740
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 10 -9348
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 11 -7406
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 12 -7881
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 13 -5324
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 14 -5960
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 15 -5947
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 16 4560
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 17 -5123
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 18 -5602
3pt_xo_pop_100 knapPI_11_200_1000_4 1000 19 -6229
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 0 3637
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 1 3576
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 2 -5070
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 3 -4569
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 4 -4968
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 5 3620
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 6 -3417
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 7 -5136
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 8 -2904
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 9 -2940
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 10 -3954
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 11 3593
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 12 -2964
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 13 3654
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 14 -3699
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 15 3645
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 16 3663
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 17 3584
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 18 3620
3pt_xo_pop_100 knapPI_13_200_1000_4 1000 19 3637
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 0 10657
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 1 -8797
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 2 -5639
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 3 -4495
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 4 -5176
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 5 12286
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 6 11212
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 7 -4741
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 8 11936
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 9 -5449
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 10 -4304
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 11 -6537
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 12 11413
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 13 10761
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 14 -5847
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 15 -5480
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 16 -5966
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 17 11800
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 18 10914
3pt_xo_pop_100 knapPI_16_200_1000_4 1000 19 11561
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 0 -118364
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 1 -116149
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 2 -102293
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 3 -108400
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 4 -120201
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 5 -115480
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 6 -120391
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 7 -112280
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 8 -110815
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 9 -114164
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 10 -121736
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 11 -135327
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 12 -103824
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 13 -117823
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 14 -112184
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 15 -103618
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 16 -120024
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 17 -111560
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 18 -111328
3pt_xo_pop_100 knapPI_16_1000_1000_3 1000 19 -113502
